calleeService,serviceCallingDate,serviceDelay,responseCode,amount_service_parameter,callerService
20,20171126T120520,1079,2,79,20
20,20171126T120520,1079,2,79,20
20,20171126T120520,1079,2,79,20
20,20171126T120520,1079,2,79,20
20,20171126T120520,1079,2,79,20
20,20171126T120520,1079,2,79,20
20,20171126T120520,1079,2,79,20
20,20171126T120520,1079,2,79,20
20,20171126T120520,1079,2,79,20
20,20171126T120520,1079,2,79,20
18,20171126T111438,3049,2,45,12
18,20171126T111438,3049,2,45,12
18,20171126T111438,3049,2,45,12
18,20171126T111438,3049,2,45,12
18,20171126T111438,3049,2,45,12
18,20171126T111438,3049,2,45,12
18,20171126T111438,3049,2,45,12
18,20171126T111438,3049,2,45,12
18,20171126T111438,3049,2,45,12
18,20171126T111438,3049,2,45,12
18,20171126T111438,3049,2,45,12
18,20171126T111438,3049,2,45,12
18,20171126T111438,3049,2,45,12
18,20171126T111438,3049,2,45,12
18,20171126T111438,3049,2,45,12
18,20171126T111438,3049,2,45,12
18,20171126T111438,3049,2,45,12
18,20171126T111438,3049,2,45,12
18,20171126T111438,3049,2,45,12
18,20171126T111438,3049,2,45,12
8,20171126T111824,1022,1,768,15
8,20171126T111824,1022,1,768,15
8,20171126T111824,1022,1,768,15
8,20171126T111824,1022,1,768,15
8,20171126T111824,1022,1,768,15
8,20171126T111824,1022,1,768,15
8,20171126T111824,1022,1,768,15
8,20171126T111824,1022,1,768,15
8,20171126T111824,1022,1,768,15
8,20171126T111824,1022,1,768,15
8,20171126T111824,1022,1,768,15
8,20171126T111824,1022,1,768,15
8,20171126T111824,1022,1,768,15
8,20171126T111824,1022,1,768,15
8,20171126T111824,1022,1,768,15
8,20171126T111824,1022,1,768,15
8,20171126T111824,1022,1,768,15
8,20171126T111824,1022,1,768,15
8,20171126T111824,1022,1,768,15
8,20171126T111824,1022,1,768,15
15,20171126T115108,1886,2,868,12
15,20171126T115108,1886,2,868,12
15,20171126T115108,1886,2,868,12
15,20171126T115108,1886,2,868,12
15,20171126T115108,1886,2,868,12
15,20171126T115108,1886,2,868,12
15,20171126T115108,1886,2,868,12
15,20171126T115108,1886,2,868,12
15,20171126T115108,1886,2,868,12
15,20171126T115108,1886,2,868,12
15,20171126T115108,1886,2,868,12
15,20171126T115108,1886,2,868,12
15,20171126T115108,1886,2,868,12
15,20171126T115108,1886,2,868,12
15,20171126T115108,1886,2,868,12
15,20171126T115108,1886,2,868,12
15,20171126T115108,1886,2,868,12
15,20171126T115108,1886,2,868,12
15,20171126T115108,1886,2,868,12
15,20171126T115108,1886,2,868,12
5,20171126T111423,4893,1,445,19
5,20171126T111423,4893,1,445,19
5,20171126T111423,4893,1,445,19
5,20171126T111423,4893,1,445,19
5,20171126T111423,4893,1,445,19
5,20171126T111423,4893,1,445,19
5,20171126T111423,4893,1,445,19
5,20171126T111423,4893,1,445,19
5,20171126T111423,4893,1,445,19
5,20171126T111423,4893,1,445,19
5,20171126T111423,4893,1,445,19
5,20171126T111423,4893,1,445,19
5,20171126T111423,4893,1,445,19
5,20171126T111423,4893,1,445,19
5,20171126T111423,4893,1,445,19
5,20171126T111423,4893,1,445,19
5,20171126T111423,4893,1,445,19
5,20171126T111423,4893,1,445,19
5,20171126T111423,4893,1,445,19
5,20171126T111423,4893,1,445,19
3,20171126T112953,3925,2,650,20
3,20171126T112953,3925,2,650,20
3,20171126T112953,3925,2,650,20
3,20171126T112953,3925,2,650,20
3,20171126T112953,3925,2,650,20
3,20171126T112953,3925,2,650,20
3,20171126T112953,3925,2,650,20
3,20171126T112953,3925,2,650,20
3,20171126T112953,3925,2,650,20
3,20171126T112953,3925,2,650,20
3,20171126T112953,3925,2,650,20
3,20171126T112953,3925,2,650,20
3,20171126T112953,3925,2,650,20
3,20171126T112953,3925,2,650,20
3,20171126T112953,3925,2,650,20
3,20171126T112953,3925,2,650,20
3,20171126T112953,3925,2,650,20
3,20171126T112953,3925,2,650,20
3,20171126T112953,3925,2,650,20
3,20171126T112953,3925,2,650,20
17,20171126T120827,2268,2,740,1
17,20171126T120827,2268,2,740,1
17,20171126T120827,2268,2,740,1
17,20171126T120827,2268,2,740,1
17,20171126T120827,2268,2,740,1
17,20171126T120827,2268,2,740,1
17,20171126T120827,2268,2,740,1
17,20171126T120827,2268,2,740,1
17,20171126T120827,2268,2,740,1
17,20171126T120827,2268,2,740,1
17,20171126T120827,2268,2,740,1
17,20171126T120827,2268,2,740,1
17,20171126T120827,2268,2,740,1
17,20171126T120827,2268,2,740,1
17,20171126T120827,2268,2,740,1
17,20171126T120827,2268,2,740,1
17,20171126T120827,2268,2,740,1
17,20171126T120827,2268,2,740,1
17,20171126T120827,2268,2,740,1
17,20171126T120827,2268,2,740,1
7,20171126T111905,3226,2,409,1
7,20171126T111905,3226,2,409,1
7,20171126T111905,3226,2,409,1
7,20171126T111905,3226,2,409,1
7,20171126T111905,3226,2,409,1
7,20171126T111905,3226,2,409,1
7,20171126T111905,3226,2,409,1
7,20171126T111905,3226,2,409,1
7,20171126T111905,3226,2,409,1
7,20171126T111905,3226,2,409,1
7,20171126T111905,3226,2,409,1
7,20171126T111905,3226,2,409,1
7,20171126T111905,3226,2,409,1
7,20171126T111905,3226,2,409,1
7,20171126T111905,3226,2,409,1
7,20171126T111905,3226,2,409,1
7,20171126T111905,3226,2,409,1
7,20171126T111905,3226,2,409,1
7,20171126T111905,3226,2,409,1
7,20171126T111905,3226,2,409,1
6,20171126T111431,3854,2,761,3
6,20171126T111431,3854,2,761,3
6,20171126T111431,3854,2,761,3
6,20171126T111431,3854,2,761,3
6,20171126T111431,3854,2,761,3
6,20171126T111431,3854,2,761,3
6,20171126T111431,3854,2,761,3
6,20171126T111431,3854,2,761,3
6,20171126T111431,3854,2,761,3
6,20171126T111431,3854,2,761,3
6,20171126T111431,3854,2,761,3
6,20171126T111431,3854,2,761,3
6,20171126T111431,3854,2,761,3
6,20171126T111431,3854,2,761,3
6,20171126T111431,3854,2,761,3
6,20171126T111431,3854,2,761,3
6,20171126T111431,3854,2,761,3
6,20171126T111431,3854,2,761,3
6,20171126T111431,3854,2,761,3
6,20171126T111431,3854,2,761,3
5,20171126T113408,2886,2,63,8
5,20171126T113408,2886,2,63,8
5,20171126T113408,2886,2,63,8
5,20171126T113408,2886,2,63,8
5,20171126T113408,2886,2,63,8
5,20171126T113408,2886,2,63,8
5,20171126T113408,2886,2,63,8
5,20171126T113408,2886,2,63,8
5,20171126T113408,2886,2,63,8
5,20171126T113408,2886,2,63,8
5,20171126T113408,2886,2,63,8
5,20171126T113408,2886,2,63,8
5,20171126T113408,2886,2,63,8
5,20171126T113408,2886,2,63,8
5,20171126T113408,2886,2,63,8
5,20171126T113408,2886,2,63,8
5,20171126T113408,2886,2,63,8
5,20171126T113408,2886,2,63,8
5,20171126T113408,2886,2,63,8
5,20171126T113408,2886,2,63,8
20,20171126T112008,1013,2,646,9
20,20171126T112008,1013,2,646,9
20,20171126T112008,1013,2,646,9
20,20171126T112008,1013,2,646,9
20,20171126T112008,1013,2,646,9
20,20171126T112008,1013,2,646,9
20,20171126T112008,1013,2,646,9
20,20171126T112008,1013,2,646,9
20,20171126T112008,1013,2,646,9
20,20171126T112008,1013,2,646,9
20,20171126T112008,1013,2,646,9
20,20171126T112008,1013,2,646,9
20,20171126T112008,1013,2,646,9
20,20171126T112008,1013,2,646,9
20,20171126T112008,1013,2,646,9
20,20171126T112008,1013,2,646,9
20,20171126T112008,1013,2,646,9
20,20171126T112008,1013,2,646,9
20,20171126T112008,1013,2,646,9
20,20171126T112008,1013,2,646,9
6,20171126T112817,781,2,458,11
6,20171126T112817,781,2,458,11
6,20171126T112817,781,2,458,11
6,20171126T112817,781,2,458,11
6,20171126T112817,781,2,458,11
6,20171126T112817,781,2,458,11
6,20171126T112817,781,2,458,11
6,20171126T112817,781,2,458,11
6,20171126T112817,781,2,458,11
6,20171126T112817,781,2,458,11
6,20171126T112817,781,2,458,11
6,20171126T112817,781,2,458,11
6,20171126T112817,781,2,458,11
6,20171126T112817,781,2,458,11
6,20171126T112817,781,2,458,11
6,20171126T112817,781,2,458,11
6,20171126T112817,781,2,458,11
6,20171126T112817,781,2,458,11
6,20171126T112817,781,2,458,11
6,20171126T112817,781,2,458,11
12,20171126T115017,3041,2,443,19
12,20171126T115017,3041,2,443,19
12,20171126T115017,3041,2,443,19
12,20171126T115017,3041,2,443,19
12,20171126T115017,3041,2,443,19
12,20171126T115017,3041,2,443,19
12,20171126T115017,3041,2,443,19
12,20171126T115017,3041,2,443,19
12,20171126T115017,3041,2,443,19
12,20171126T115017,3041,2,443,19
12,20171126T115017,3041,2,443,19
12,20171126T115017,3041,2,443,19
12,20171126T115017,3041,2,443,19
12,20171126T115017,3041,2,443,19
12,20171126T115017,3041,2,443,19
12,20171126T115017,3041,2,443,19
12,20171126T115017,3041,2,443,19
12,20171126T115017,3041,2,443,19
12,20171126T115017,3041,2,443,19
12,20171126T115017,3041,2,443,19
14,20171126T121216,4000,1,1000,5
14,20171126T121216,4000,1,1000,5
14,20171126T121216,4000,1,1000,5
14,20171126T121216,4000,1,1000,5
14,20171126T121216,4000,1,1000,5
14,20171126T121216,4000,1,1000,5
14,20171126T121216,4000,1,1000,5
14,20171126T121216,4000,1,1000,5
14,20171126T121216,4000,1,1000,5
14,20171126T121216,4000,1,1000,5
14,20171126T121216,4000,1,1000,5
14,20171126T121216,4000,1,1000,5
14,20171126T121216,4000,1,1000,5
14,20171126T121216,4000,1,1000,5
14,20171126T121216,4000,1,1000,5
14,20171126T121216,4000,1,1000,5
14,20171126T121216,4000,1,1000,5
14,20171126T121216,4000,1,1000,5
14,20171126T121216,4000,1,1000,5
14,20171126T121216,4000,1,1000,5
17,20171126T113625,1488,1,146,10
17,20171126T113625,1488,1,146,10
17,20171126T113625,1488,1,146,10
17,20171126T113625,1488,1,146,10
17,20171126T113625,1488,1,146,10
17,20171126T113625,1488,1,146,10
17,20171126T113625,1488,1,146,10
17,20171126T113625,1488,1,146,10
17,20171126T113625,1488,1,146,10
17,20171126T113625,1488,1,146,10
17,20171126T113625,1488,1,146,10
17,20171126T113625,1488,1,146,10
17,20171126T113625,1488,1,146,10
17,20171126T113625,1488,1,146,10
17,20171126T113625,1488,1,146,10
17,20171126T113625,1488,1,146,10
17,20171126T113625,1488,1,146,10
17,20171126T113625,1488,1,146,10
17,20171126T113625,1488,1,146,10
17,20171126T113625,1488,1,146,10
12,20171126T120323,4461,1,790,19
12,20171126T120323,4461,1,790,19
12,20171126T120323,4461,1,790,19
12,20171126T120323,4461,1,790,19
12,20171126T120323,4461,1,790,19
12,20171126T120323,4461,1,790,19
12,20171126T120323,4461,1,790,19
12,20171126T120323,4461,1,790,19
12,20171126T120323,4461,1,790,19
12,20171126T120323,4461,1,790,19
12,20171126T120323,4461,1,790,19
12,20171126T120323,4461,1,790,19
12,20171126T120323,4461,1,790,19
12,20171126T120323,4461,1,790,19
12,20171126T120323,4461,1,790,19
12,20171126T120323,4461,1,790,19
12,20171126T120323,4461,1,790,19
12,20171126T120323,4461,1,790,19
12,20171126T120323,4461,1,790,19
12,20171126T120323,4461,1,790,19
12,20171126T111713,2733,1,826,15
12,20171126T111713,2733,1,826,15
12,20171126T111713,2733,1,826,15
12,20171126T111713,2733,1,826,15
12,20171126T111713,2733,1,826,15
12,20171126T111713,2733,1,826,15
12,20171126T111713,2733,1,826,15
12,20171126T111713,2733,1,826,15
12,20171126T111713,2733,1,826,15
12,20171126T111713,2733,1,826,15
12,20171126T111713,2733,1,826,15
12,20171126T111713,2733,1,826,15
12,20171126T111713,2733,1,826,15
12,20171126T111713,2733,1,826,15
12,20171126T111713,2733,1,826,15
12,20171126T111713,2733,1,826,15
12,20171126T111713,2733,1,826,15
12,20171126T111713,2733,1,826,15
12,20171126T111713,2733,1,826,15
12,20171126T111713,2733,1,826,15
7,20171126T115848,2390,1,606,13
7,20171126T115848,2390,1,606,13
7,20171126T115848,2390,1,606,13
7,20171126T115848,2390,1,606,13
7,20171126T115848,2390,1,606,13
7,20171126T115848,2390,1,606,13
7,20171126T115848,2390,1,606,13
7,20171126T115848,2390,1,606,13
7,20171126T115848,2390,1,606,13
7,20171126T115848,2390,1,606,13
7,20171126T115848,2390,1,606,13
7,20171126T115848,2390,1,606,13
7,20171126T115848,2390,1,606,13
7,20171126T115848,2390,1,606,13
7,20171126T115848,2390,1,606,13
7,20171126T115848,2390,1,606,13
7,20171126T115848,2390,1,606,13
7,20171126T115848,2390,1,606,13
7,20171126T115848,2390,1,606,13
7,20171126T115848,2390,1,606,13
20,20171126T114926,1387,2,971,7
20,20171126T114926,1387,2,971,7
20,20171126T114926,1387,2,971,7
20,20171126T114926,1387,2,971,7
20,20171126T114926,1387,2,971,7
20,20171126T114926,1387,2,971,7
20,20171126T114926,1387,2,971,7
20,20171126T114926,1387,2,971,7
20,20171126T114926,1387,2,971,7
20,20171126T114926,1387,2,971,7
20,20171126T114926,1387,2,971,7
20,20171126T114926,1387,2,971,7
20,20171126T114926,1387,2,971,7
20,20171126T114926,1387,2,971,7
20,20171126T114926,1387,2,971,7
20,20171126T114926,1387,2,971,7
20,20171126T114926,1387,2,971,7
20,20171126T114926,1387,2,971,7
20,20171126T114926,1387,2,971,7
20,20171126T114926,1387,2,971,7
12,20171126T112939,3673,1,558,6
12,20171126T112939,3673,1,558,6
12,20171126T112939,3673,1,558,6
12,20171126T112939,3673,1,558,6
12,20171126T112939,3673,1,558,6
12,20171126T112939,3673,1,558,6
12,20171126T112939,3673,1,558,6
12,20171126T112939,3673,1,558,6
12,20171126T112939,3673,1,558,6
12,20171126T112939,3673,1,558,6
12,20171126T112939,3673,1,558,6
12,20171126T112939,3673,1,558,6
12,20171126T112939,3673,1,558,6
12,20171126T112939,3673,1,558,6
12,20171126T112939,3673,1,558,6
12,20171126T112939,3673,1,558,6
12,20171126T112939,3673,1,558,6
12,20171126T112939,3673,1,558,6
12,20171126T112939,3673,1,558,6
12,20171126T112939,3673,1,558,6
10,20171126T112930,4554,1,730,14
10,20171126T112930,4554,1,730,14
10,20171126T112930,4554,1,730,14
10,20171126T112930,4554,1,730,14
10,20171126T112930,4554,1,730,14
10,20171126T112930,4554,1,730,14
10,20171126T112930,4554,1,730,14
10,20171126T112930,4554,1,730,14
10,20171126T112930,4554,1,730,14
10,20171126T112930,4554,1,730,14
10,20171126T112930,4554,1,730,14
10,20171126T112930,4554,1,730,14
10,20171126T112930,4554,1,730,14
10,20171126T112930,4554,1,730,14
10,20171126T112930,4554,1,730,14
10,20171126T112930,4554,1,730,14
10,20171126T112930,4554,1,730,14
10,20171126T112930,4554,1,730,14
10,20171126T112930,4554,1,730,14
10,20171126T112930,4554,1,730,14
16,20171126T111658,3545,2,805,16
16,20171126T111658,3545,2,805,16
16,20171126T111658,3545,2,805,16
16,20171126T111658,3545,2,805,16
16,20171126T111658,3545,2,805,16
16,20171126T111658,3545,2,805,16
16,20171126T111658,3545,2,805,16
16,20171126T111658,3545,2,805,16
16,20171126T111658,3545,2,805,16
16,20171126T111658,3545,2,805,16
16,20171126T111658,3545,2,805,16
16,20171126T111658,3545,2,805,16
16,20171126T111658,3545,2,805,16
16,20171126T111658,3545,2,805,16
16,20171126T111658,3545,2,805,16
16,20171126T111658,3545,2,805,16
16,20171126T111658,3545,2,805,16
16,20171126T111658,3545,2,805,16
16,20171126T111658,3545,2,805,16
16,20171126T111658,3545,2,805,16
12,20171126T115018,209,1,276,20
12,20171126T115018,209,1,276,20
12,20171126T115018,209,1,276,20
12,20171126T115018,209,1,276,20
12,20171126T115018,209,1,276,20
12,20171126T115018,209,1,276,20
12,20171126T115018,209,1,276,20
12,20171126T115018,209,1,276,20
12,20171126T115018,209,1,276,20
12,20171126T115018,209,1,276,20
12,20171126T115018,209,1,276,20
12,20171126T115018,209,1,276,20
12,20171126T115018,209,1,276,20
12,20171126T115018,209,1,276,20
12,20171126T115018,209,1,276,20
12,20171126T115018,209,1,276,20
12,20171126T115018,209,1,276,20
12,20171126T115018,209,1,276,20
12,20171126T115018,209,1,276,20
12,20171126T115018,209,1,276,20
3,20171126T114548,2568,2,592,18
3,20171126T114548,2568,2,592,18
3,20171126T114548,2568,2,592,18
3,20171126T114548,2568,2,592,18
3,20171126T114548,2568,2,592,18
3,20171126T114548,2568,2,592,18
3,20171126T114548,2568,2,592,18
3,20171126T114548,2568,2,592,18
3,20171126T114548,2568,2,592,18
3,20171126T114548,2568,2,592,18
3,20171126T114548,2568,2,592,18
3,20171126T114548,2568,2,592,18
3,20171126T114548,2568,2,592,18
3,20171126T114548,2568,2,592,18
3,20171126T114548,2568,2,592,18
3,20171126T114548,2568,2,592,18
3,20171126T114548,2568,2,592,18
3,20171126T114548,2568,2,592,18
3,20171126T114548,2568,2,592,18
3,20171126T114548,2568,2,592,18
2,20171126T114952,4813,2,290,19
2,20171126T114952,4813,2,290,19
2,20171126T114952,4813,2,290,19
2,20171126T114952,4813,2,290,19
2,20171126T114952,4813,2,290,19
2,20171126T114952,4813,2,290,19
2,20171126T114952,4813,2,290,19
2,20171126T114952,4813,2,290,19
2,20171126T114952,4813,2,290,19
2,20171126T114952,4813,2,290,19
2,20171126T114952,4813,2,290,19
2,20171126T114952,4813,2,290,19
2,20171126T114952,4813,2,290,19
2,20171126T114952,4813,2,290,19
2,20171126T114952,4813,2,290,19
2,20171126T114952,4813,2,290,19
2,20171126T114952,4813,2,290,19
2,20171126T114952,4813,2,290,19
2,20171126T114952,4813,2,290,19
2,20171126T114952,4813,2,290,19
2,20171126T120319,4250,1,1000,5
2,20171126T120319,4250,1,1000,5
2,20171126T120319,4250,1,1000,5
2,20171126T120319,4250,1,1000,5
2,20171126T120319,4250,1,1000,5
2,20171126T120319,4250,1,1000,5
2,20171126T120319,4250,1,1000,5
2,20171126T120319,4250,1,1000,5
2,20171126T120319,4250,1,1000,5
2,20171126T120319,4250,1,1000,5
2,20171126T120319,4250,1,1000,5
2,20171126T120319,4250,1,1000,5
2,20171126T120319,4250,1,1000,5
2,20171126T120319,4250,1,1000,5
2,20171126T120319,4250,1,1000,5
2,20171126T120319,4250,1,1000,5
2,20171126T120319,4250,1,1000,5
2,20171126T120319,4250,1,1000,5
2,20171126T120319,4250,1,1000,5
2,20171126T120319,4250,1,1000,5
16,20171126T114418,757,1,261,12
16,20171126T114418,757,1,261,12
16,20171126T114418,757,1,261,12
16,20171126T114418,757,1,261,12
16,20171126T114418,757,1,261,12
16,20171126T114418,757,1,261,12
16,20171126T114418,757,1,261,12
16,20171126T114418,757,1,261,12
16,20171126T114418,757,1,261,12
16,20171126T114418,757,1,261,12
16,20171126T114418,757,1,261,12
16,20171126T114418,757,1,261,12
16,20171126T114418,757,1,261,12
16,20171126T114418,757,1,261,12
16,20171126T114418,757,1,261,12
16,20171126T114418,757,1,261,12
16,20171126T114418,757,1,261,12
16,20171126T114418,757,1,261,12
16,20171126T114418,757,1,261,12
16,20171126T114418,757,1,261,12
16,20171126T120041,1397,1,442,9
16,20171126T120041,1397,1,442,9
16,20171126T120041,1397,1,442,9
16,20171126T120041,1397,1,442,9
16,20171126T120041,1397,1,442,9
16,20171126T120041,1397,1,442,9
16,20171126T120041,1397,1,442,9
16,20171126T120041,1397,1,442,9
16,20171126T120041,1397,1,442,9
16,20171126T120041,1397,1,442,9
16,20171126T120041,1397,1,442,9
16,20171126T120041,1397,1,442,9
16,20171126T120041,1397,1,442,9
16,20171126T120041,1397,1,442,9
16,20171126T120041,1397,1,442,9
16,20171126T120041,1397,1,442,9
16,20171126T120041,1397,1,442,9
16,20171126T120041,1397,1,442,9
16,20171126T120041,1397,1,442,9
16,20171126T120041,1397,1,442,9
16,20171126T120050,229,1,122,9
16,20171126T120050,229,1,122,9
16,20171126T120050,229,1,122,9
16,20171126T120050,229,1,122,9
16,20171126T120050,229,1,122,9
16,20171126T120050,229,1,122,9
16,20171126T120050,229,1,122,9
16,20171126T120050,229,1,122,9
16,20171126T120050,229,1,122,9
16,20171126T120050,229,1,122,9
16,20171126T120050,229,1,122,9
16,20171126T120050,229,1,122,9
16,20171126T120050,229,1,122,9
16,20171126T120050,229,1,122,9
16,20171126T120050,229,1,122,9
16,20171126T120050,229,1,122,9
16,20171126T120050,229,1,122,9
16,20171126T120050,229,1,122,9
16,20171126T120050,229,1,122,9
16,20171126T120050,229,1,122,9
15,20171126T115846,2271,1,691,3
15,20171126T115846,2271,1,691,3
15,20171126T115846,2271,1,691,3
15,20171126T115846,2271,1,691,3
15,20171126T115846,2271,1,691,3
15,20171126T115846,2271,1,691,3
15,20171126T115846,2271,1,691,3
15,20171126T115846,2271,1,691,3
15,20171126T115846,2271,1,691,3
15,20171126T115846,2271,1,691,3
15,20171126T115846,2271,1,691,3
15,20171126T115846,2271,1,691,3
15,20171126T115846,2271,1,691,3
15,20171126T115846,2271,1,691,3
15,20171126T115846,2271,1,691,3
15,20171126T115846,2271,1,691,3
15,20171126T115846,2271,1,691,3
15,20171126T115846,2271,1,691,3
15,20171126T115846,2271,1,691,3
15,20171126T115846,2271,1,691,3
7,20171126T114252,3948,1,762,3
7,20171126T114252,3948,1,762,3
7,20171126T114252,3948,1,762,3
